x_mm,r_mm,x_m,r_m
80.42040775138011,24.06548750393274,0.08042040775138011,0.02406548750393274
80.47038809481407,24.050273362719853,0.08047038809481406,0.024050273362719855
80.52045170613174,24.035335503286397,0.08052045170613174,0.024035335503286397
80.57059705811302,24.020674381320614,0.08057059705811302,0.024020674381320613
80.62082262104421,24.006290444068725,0.08062082262104421,0.024006290444068726
80.67112686276475,23.99218413032126,0.08067112686276476,0.02399218413032126
80.72150824871396,23.978355870399675,0.08072150824871396,0.023978355870399676
80.77196524197777,23.964806086143245,0.08077196524197777,0.023964806086143244
80.82249630333574,23.95153519089615,0.08082249630333574,0.02395153519089615
80.87309989130786,23.938543589494923,0.08087309989130786,0.023938543589494925
80.92377446220172,23.92583167825607,0.08092377446220173,0.02392583167825607
80.97451847015951,23.913399844963966,0.0809745184701595,0.023913399844963965
81.02533036720516,23.901248468859055,0.08102533036720516,0.023901248468859056
81.07620860329166,23.88937792062627,0.08107620860329166,0.02388937792062627
81.1271516263483,23.877788562383717,0.08112715162634829,0.023877788562383716
81.17815788232791,23.866480747671634,0.0811781578823279,0.023866480747671635
81.22922581525447,23.855454821441615,0.08122922581525446,0.023855454821441614
81.28035386727039,23.844711120046068,0.0812803538672704,0.023844711120046068
81.3315404786842,23.834249971227976,0.0813315404786842,0.023834249971227975
81.38278408801794,23.82407169411088,0.08138278408801794,0.023824071694110882
81.43408313205494,23.814176599189157,0.08143408313205494,0.023814176599189156
81.4854360458875,23.80456498831854,0.0814854360458875,0.02380456498831854
81.53684126296451,23.79523715470691,0.08153684126296451,0.02379523715470691
81.58829721513938,23.78619338290537,0.08158829721513938,0.02378619338290537
81.6398023327178,23.77743394879953,0.08163980233271781,0.02377743394879953
81.69135504450563,23.768959119601117,0.08169135504450563,0.023768959119601116
81.74295377785685,23.76076915383982,0.08174295377785686,0.02376076915383982
81.79459695872151,23.7528643013554,0.08179459695872152,0.0237528643013554
81.8462830116938,23.745244803290063,0.0818462830116938,0.023745244803290065
81.89801036006003,23.737910892081118,0.08189801036006003,0.023737910892081118
81.94977742584678,23.730862791453866,0.08194977742584678,0.023730862791453866
82.00158262986902,23.7241007164148,0.08200158262986902,0.0237241007164148
82.05342439177834,23.71762487324502,0.08205342439177833,0.023717624873245018
82.10530113011104,23.71143545949396,0.08210530113011104,0.02371143545949396
82.15721126233647,23.705532663973358,0.08215721126233648,0.023705532663973357
82.20915320490532,23.699916666751488,0.08220915320490532,0.02369991666675149
82.26112537329784,23.69458763914767,0.08226112537329784,0.02369458763914767
